Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Evan McPherson,CIN,3,3,1,1,0,0,,0
Kevin Huber,CIN,,,,,5,241,48.2,54
Chris Boswell,PIT,1,1,1,2,0,0,,0
Pressley Harvin III,PIT,,,,,4,162,40.5,50
